"Auli'i Cravalho, Dwayne Johnson, Rachel House, Temuera Morrison","Nominated for 2 Oscars. Another 20 wins & 86 nominations.",2.48752128E8,海洋奇缘,USA,,,"Y:\Animation 动画家庭\Moana 海洋奇缘 2016 7.7 动画喜剧 SDHF.mkv","Animation, Adventure, Comedy, Family, Fantasy, Musical",tt3521164,,Moana,,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right.","https://m.media-amazon.com/images/M/MV5BMjI4MzU5NTExNF5BMl5BanBnXkFtZTgwNzY1MTEwMDI@._V1_SX300.jpg",7.6,107,,,Moana,,2016
"Nathan Fillion, Gina Torres, Alan Tudyk, Morena Baccarin","9 wins & 9 nominations.",2.5335936E7,冲出宁静号,USA,,,"Y:\Action 动作战争\Serenity 冲出宁静号 2005 7.9 动作科幻 x265.mkv","Action, Adventure, Sci-Fi, Thriller",tt0379786,,Serenity,,"The crew of the ship Serenity try to evade an assassin sent to recapture one of their members who is telepathic.","https://m.media-amazon.com/images/M/MV5BOWE2MDAwZjEtODEyOS00ZjYyLTgzNDUtYmNiY2VmNWRiMTQxXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg",7.8,119,,,Serenity,,2005
"Liam Neeson, Maggie Grace, Leland Orser, Jon Gries","2 wins & 2 nominations.",1.44924288E8,飓风营救1,"France, USA",,,"Y:\Action 动作战争\Taken 1 飓风营救1 2008 7.9 动作惊悚 720p.mkv","Action, Thriller",tt0936501,,Taken,,"A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris.","https://m.media-amazon.com/images/M/MV5BMTM4NzQ0OTYyOF5BMl5BanBnXkFtZTcwMDkyNjQyMg@@._V1_SX300.jpg",7.8,90,,,Taken,,2008
"Jay Baruchel, Cate Blanchett, Gerard Butler, Craig Ferguson","Nominated for 1 Oscar. Another 14 wins & 60 nominations.",1.47065536E8,驯龙高手2,USA,,,"Y:\Animation 动画家庭\How to Train Your Dragon 2 驯龙高手2 2014 8.2 动画 HDR.mkv","Animation, Action, Adventure, Family, Fantasy",tt1646971,,"How to Train Your Dragon",,"When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.","https://m.media-amazon.com/images/M/MV5BMzMwMTAwODczN15BMl5BanBnXkFtZTgwMDk2NDA4MTE@._V1_SX300.jpg",7.8,102,,,"How to Train Your Dragon 2",,2014
"Seth Rogen, James Franco, Danny McBride, Kevin Corrigan","Nominated for 1 Golden Globe. Another 2 wins & 14 nominations.",,菠萝快车,USA,,,"Y:\Comedy 喜剧爱情\Pineapple Express 菠萝快车 2008 7.0 喜剧犯罪 SDHF.mkv","Action, Comedy, Crime",tt0910936,,"Pineapple Express",,"A process server and his marijuana dealer wind up on the run from hitmen and a corrupt police officer after he witnesses his dealer's boss murder a competitor while trying to serve papers on him.","https://m.media-amazon.com/images/M/MV5BMTY1MTE4NzAwM15BMl5BanBnXkFtZTcwNzg3Mjg2MQ@@._V1_SX300.jpg",6.9,111,,,"Pineapple Express",,2008
"Jay Baruchel, Gerard Butler, Craig Ferguson, America Ferrera","Nominated for 2 Oscars. Another 25 wins & 60 nominations.",2.169E8,驯龙高手1,USA,,,"Y:\Animation 动画家庭\How to Train Your Dragon 1 驯龙高手1 2010 8.1 动画 HDR.mkv","Animation, Action, Adventure, Family, Fantasy",tt0892769,,"How to Train Your Dragon",,"A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.","https://m.media-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_SX300.jpg",8.1,98,,,"How to Train Your Dragon",,2010
"Natasa Mavsar, Luka Tavcar",N/A,,小王子,Slovenia,,,"Y:\Animation 动画家庭\Little Prince 小王子 2015 7.7 法国动画.mkv","Documentary, Animation, Short",tt5053088,,"Little Prince",,N/A,N/A,7.7,16,,,"Little Prince",,2015
"Brendan Fraser, Rachel Weisz, John Hannah, Arnold Vosloo","6 wins & 18 nominations.",2.0069112E8,木乃伊2,USA,,,"Y:\Action 动作战争\The Mummy Returns 木乃伊2 2001 6.2 动作奇幻 SDHF cn.mkv","Action, Adventure, Fantasy, Thriller",tt0209163,,"The Mummy Returns",,"The mummified body of Imhotep is shipped to a museum in London, where he once again wakes and begins his campaign of rage and terror.","https://m.media-amazon.com/images/M/MV5BMjE2NzU1NTk2MV5BMl5BanBnXkFtZTgwMjIwMzcxMTE@._V1_SX300.jpg",6.3,130,,,"The Mummy Returns",,2001
"Igal Naor, Said Faraj, Faycal Attougui, Aymen Hamdouchi","6 nominations.",3.5E7,绿色地带,"UK, France, Spain, USA",,,"Y:\Action 动作战争\Green Zone 绿色地带 2010 7.2 动作惊悚 MiniHD.mkv","Action, Drama, Thriller, War",tt0947810,,"Green Zone",,"Discovering covert and faulty intelligence causes a U.S. Army officer to go rogue as he hunts for Weapons of Mass Destruction in an unstable region.","https://m.media-amazon.com/images/M/MV5BMTYzMTA1NDMyNV5BMl5BanBnXkFtZTcwMzUwODY5Mg@@._V1_SX300.jpg",6.8,115,,,"Green Zone",,2010
"Mel Gibson, Rene Russo, Brawley Nolte, Gary Sinise","Nominated for 1 Golden Globe. Another 3 wins & 4 nominations.",,赎金风暴,USA,,,"Y:\Action 动作战争\Ransom 赎金风暴 1996 6.6 动作犯罪 SDHF cn.mkv","Action, Crime, Thriller",tt0117438,,Ransom,,"Multimillionaire Tom Mullen decides to take matters into his own hands after his beloved son is kidnapped.","https://m.media-amazon.com/images/M/MV5BZTc0ZjNkYTktMmJmOS00OTJlLTg1NWUtMzQ5ZGMxM2NhY2M0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg",6.6,121,,,Ransom,,1996
"John Cleese, Sean Connery, Shelley Duvall, Katherine Helmond","1 win & 8 nominations.",,时光大盗,UK,,,"Y:\Comedy 喜剧爱情\Time Bandits 时光大盗 1981 6.9 英国喜剧 MiniSD.mkv","Adventure, Comedy, Fantasy, Sci-Fi",tt0081633,,"Time Bandits",,"A young boy accidentally joins a band of time travelling dwarves, as they jump from era to era looking for treasure to steal.","https://m.media-amazon.com/images/M/MV5BMTg2MDYwMzM0NF5BMl5BanBnXkFtZTcwODI3MTQ5OQ@@._V1_SX300.jpg",7.0,110,,,"Time Bandits",,1981
"Matthew McConaughey, Marisa Tomei, Ryan Phillippe, William H. Macy","1 nomination.",5.79E7,林肯律师,USA,,,"Y:\Drama 剧情惊悚\The Lincoln Lawyer 林肯律师 2011 7.5 剧情犯罪 MiniSD.mkv","Crime, Drama, Thriller",tt1189340,,"The Lincoln Lawyer",,"A lawyer defending a wealthy man begins to believe his client is guilty of more than just one crime.","https://m.media-amazon.com/images/M/MV5BMTQ4NDE4NTY5MV5BMl5BanBnXkFtZTcwODQyMTkxNA@@._V1_SX300.jpg",7.3,118,,,"The Lincoln Lawyer",,2011
"Brian O'Halloran, Jeff Anderson, Marilyn Ghigliotti, Lisa Spoonauer","6 wins & 10 nominations.",,疯狂店员1,USA,,,"Y:\Comedy 喜剧爱情\Clerks 1 疯狂店员1 1994 7.9 喜剧 SDHF.mkv",Comedy,tt0109445,,Clerks,,"A day in the lives of two convenience clerks named Dante and Randal as they annoy customers, discuss movies, and play hockey on the store roof.","https://m.media-amazon.com/images/M/MV5BNzE1Njk0NmItNDhlMC00ZmFlLWI4ZTUtYTY4ZjgzNjkyMTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg",7.7,92,,,Clerks,,1994
"William Hurt, Albert Brooks, Holly Hunter, Robert Prosky","Nominated for 7 Oscars. Another 15 wins & 17 nominations.",,广播新闻,USA,,,"Y:\Comedy 喜剧爱情\Broadcast News 广播新闻 1987 7.1 喜剧爱情 SDHF.mkv","Comedy, Drama, Romance",tt0092699,,"Broadcast News",,"Take two rival television reporters: one handsome, one talented, both male. Add one Producer, female. Mix well, and watch the sparks fly.","https://m.media-amazon.com/images/M/MV5BN2E1ZmU5NDQtNjdlZC00Y2VhLTk2MWMtMmU0M2YyY2E3MTkyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg",7.2,133,,,"Broadcast News",,1987
"Topher Grace, Anna Faris, Dan Fogler, Teresa Palmer","1 nomination.",6923891.0,今晚帶我回家,"USA, Germany",,,"Y:\Comedy 喜剧爱情\Take Me Home Tonight 今晚帶我回家 2011 6.6 喜剧.mkv","Comedy, Drama, Romance",tt0810922,,"Take Me Home Tonight",,"Four years after graduation, an awkward high school genius uses his sister's boyfriend's Labor Day party as the perfect opportunity to make his move on his high school crush.","https://m.media-amazon.com/images/M/MV5BNjc2OTg5NTM1NV5BMl5BanBnXkFtZTcwODM3MTMyNA@@._V1_SX300.jpg",6.3,97,,,"Take Me Home Tonight",,2011
"Denzel Washington, Gene Hackman, Matt Craven, George Dzundza","Nominated for 3 Oscars. Another 5 wins & 6 nominations.",,红潮风暴,USA,,,"Y:\Action 动作战争\Crimson Tide 红潮风暴 1995 7.2 动作惊悚 SDHF cn.mkv","Action, Drama, Thriller, War",tt0112740,,"Crimson Tide",,"On a U.S. nuclear missile sub, a young First Officer stages a mutiny to prevent his trigger happy Captain from launching his missiles before confirming his orders to do so.","https://m.media-amazon.com/images/M/MV5BMmFkY2IxNTAtMWRiNS00MWU2LWI1NDYtY2YxYTQyYTk5OTBhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg",7.3,116,,,"Crimson Tide",,1995
"Liam Neeson, Forest Whitaker, Famke Janssen, Maggie Grace","3 wins & 2 nominations.",,飓风营救3,"France, USA, Spain",,,"Y:\Action 动作战争\Taken 3 飓风营救3 2014 6.4 动作惊悚 SDHF1080 20277632.mkv","Action, Thriller",tt2446042,,Taken,,"Accused of a ruthless murder he never committed or witnessed, Bryan Mills goes on the run and brings out his particular set of skills to find the true killer and clear his name.","https://m.media-amazon.com/images/M/MV5BNjM5MDU3NTY0M15BMl5BanBnXkFtZTgwOTk2ODU2MzE@._V1_SX300.jpg",6.0,108,,,"Taken 3",,2014
"Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen","Won 1 Oscar. Another 72 wins & 185 nominations.",,,USA,,,"Y:\2020 New\Little Women 2019 7.9 x264.mp4","Drama, Romance",tt3281548,,"Little Women",,"Jo March reflects back and forth on her life, telling the beloved story of the March sisters - four young women, each determined to live life on her own terms.","https://m.media-amazon.com/images/M/MV5BY2QzYTQyYzItMzAwYi00YjZlLThjNTUtNzMyMDdkYzJiNWM4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg",7.9,135,,,"Little Women",,2019
"Min-sik Choi, Ji-Tae Yoo, Hye-jeong Kang, Dae-han Ji","40 wins & 18 nominations.",637778.0,老男孩,"South Korea",,,"Y:\Drama 剧情惊悚\Oldboy 老男孩 2003 8.3 韩国剧情神秘 韩英 miniSD.mkv","Action, Drama, Mystery, Thriller",tt0364569,,Oldboy,,"After being kidnapped and imprisoned for fifteen years, Oh Dae-Su is released, only to find that he must find his captor in five days.","https://m.media-amazon.com/images/M/MV5BMTI3NTQyMzU5M15BMl5BanBnXkFtZTcwMTM2MjgyMQ@@._V1_SX300.jpg",8.4,120,,,Oldboy,,2003
"Jacqueline Delubac, Sacha Guitry, Lyn Harding, Renée Saint-Cyr","1 win & 1 nomination.",,皇冠上的珍珠,France,,,"Y:\Comedy 喜剧爱情\The Pearls of the Crown 皇冠上的珍珠 1937 6.8 法国喜剧 MiniSD.mkv","Comedy, History",tt0029394,,"The Pearls of the Crown",,"Three narrators (French writer Jean Martin, an English royal equerry, and a papal chamberlain) tell the story of seven matched pearls, four of them now in the British Crown. Episodes whirl ...","https://m.media-amazon.com/images/M/MV5BMzQyZThiODMtZGRlZi00YTNhLWJkZjktYTIxNmM0YzIxZjRkXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg",7.2,105,,,"The Pearls of the Crown",,1937
"Rita Hayworth, Glenn Ford, George Macready, Joseph Calleia","1 win & 1 nomination.",,吉尔达,USA,,,"Y:\Comedy 喜剧爱情\Gilda 吉尔达 1946 7.7 黑色爱情 SDHF.mkv","Drama, Film-Noir, Romance, Thriller",tt0038559,,Gilda,,"A small-time gambler hired to work in a Buenos Aires casino discovers his employer's new wife is his former lover.","https://m.media-amazon.com/images/M/MV5BYWUxMzViZTUtNTYxNy00YjY4LWJmMjYtMzNlOThjNjhiZmZkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg",7.7,110,,,Gilda,,1946
"Mark Rylance, Domenick Lombardozzi, Victor Verhaeghe, Mark Fichera","Won 1 Oscar. Another 30 wins & 101 nominations.",,间谍之桥,"Germany, India, USA",,,"Y:\Drama 剧情惊悚\Bridge of Spies 间谍之桥 2015 7.6 剧情传记 SDHF.mkv","Drama, History, Thriller",tt3682448,,"Bridge of Spies",,"During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers.","https://m.media-amazon.com/images/M/MV5BMjIxOTI0MjU5NV5BMl5BanBnXkFtZTgwNzM4OTk4NTE@._V1_SX300.jpg",7.6,142,,,"Bridge of Spies",,2015
"Michelle Ryan, Sean Biggerstaff, Erica Ellis, Jay Bowen","3 wins.",,超市夜未眠,UK,,,"Y:\Comedy 喜剧爱情\Cashback 超市夜未眠 2006 7.3 喜剧爱情 SDHF.mkv","Comedy, Drama, Romance",tt0460740,,Cashback,,"After a painful breakup, Ben develops insomnia. To kill time, he starts working the late night shift at the local supermarket, where his artistic imagination runs wild.","https://m.media-amazon.com/images/M/MV5BZjhiZmYwMWEtZmZiOC00NDhhLWFhMjQtZmQ5Mjc0NjZhZjFmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg",7.2,102,,,Cashback,,2006
"Daniel Craig, Judi Dench, Javier Bardem, Ralph Fiennes","Won 2 Oscars. Another 64 wins & 122 nominations.",2.993E8,007大破天幕杀机,"UK, USA",,,"Y:\Action 动作战争\Skyfall 007大破天幕杀机 2012 8.2 动作冒险 SDHF.mkv","Action, Adventure, Thriller",tt1074638,,Skyfall,,"James Bond's loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost.","https://m.media-amazon.com/images/M/MV5BNDVhZmJiYWMtNmIzMC00ZWNiLTkzZDYtNGNlZmViMGM4OGExXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg",7.7,143,,,Skyfall,,2012
"Ana Claudia Talancón, Daniel Giménez Cacho, José María de Tavira, Mariana Peñalva","6 wins & 3 nominations.",,情欲逗我心,Mexico,,,"Y:\Comedy 喜剧爱情\Tear This Heart Out 情欲逗我心 2008 7.5 墨西哥爱情 SDHF.mkv",Drama,tt1130981,,"Tear This Heart Out",,"Set in 1930's in Puebla, Mexico, a young woman finds herself in an arranged marriage to a prominent politician (Andres Ascencio). As his career progresses, she finds it more difficult to remain a loyal, loving wife.","https://ia.media-imdb.com/images/M/MV5BMjg1NTYwMTEyMF5BMl5BanBnXkFtZTcwMzcxNjk5MQ@@._V1_SX300.jpg",7.5,107,,,"Tear This Heart Out",,2008
"Denzel Washington, Angela Bassett, Albert Hall, Al Freeman Jr.","Nominated for 2 Oscars. Another 19 wins & 22 nominations.",,马尔科姆·艾克斯,"USA, Japan",,,"Y:\Drama 剧情惊悚\Malcolm X 马尔科姆·艾克斯 1992 7.7 传记 720p.mkv","Biography, Drama, History, Romance",tt0104797,,"Malcolm X",,"Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam.","https://m.media-amazon.com/images/M/MV5BZDkzOTFmMTUtMmI2OS00MDE4LTg5YTUtODMwNDMzNmI5OGYwL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg",7.7,202,,,"Malcolm X",,1992
"Vin Diesel, Radha Mitchell, Cole Hauser, Keith David","2 wins & 9 nominations.",,星际传奇1,"USA, Australia",,,"Y:\Action 动作战争\Pitch Black 星际传奇1 2000 6.9 动作惊悚 miniSD.mkv","Action, Horror, Sci-Fi",tt0134847,,"Pitch Black",,"A commercial transport ship and its crew are marooned on a planet full of bloodthirsty creatures that only come out to feast at night. But then, they learn that a month-long eclipse is about to occur.","https://m.media-amazon.com/images/M/MV5BNTNmYzE1OWYtZDdjNC00OTdhLTg1YjUtYWJlZTVkMzkzNmVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg",7.1,109,,,"Pitch Black",,2000
"Will Ferrell, William Dick, Guy Massey, Martha Espinoza","Nominated for 1 Golden Globe. Another 3 wins & 14 nominations.",4.0137776E7,奇幻人生,USA,,,"Y:\Comedy 喜剧爱情\Stranger Than Fiction 奇幻人生 2006 7.9 喜剧 MiniSD.mkv","Comedy, Drama, Fantasy, Romance",tt0420223,,"Stranger Than Fiction",,"I.R.S. auditor Harold Crick suddenly finds himself the subject of narration only he can hear: narration that begins to affect his entire life, from his work, to his love-interest, to his death.","https://m.media-amazon.com/images/M/MV5BMmE2ZjYwNGYtYWMyMS00M2I0LWI4NDEtMzc1MTllMjk0ZmFmXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg",7.5,113,,,"Stranger Than Fiction",,2006
"Christian Bale, Zach Grenier, Marshall Bell, Toby Huss","1 win & 6 nominations.",5300124.0,重见天日,"USA, Luxembourg",,,"Y:\Action 动作战争\Rescue Dawn 重见天日 2006 7.5 动作冒险 720p.mkv","Action, Biography, Drama, Thriller, War",tt0462504,,"Rescue Dawn",,"A U.S. fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War.","https://m.media-amazon.com/images/M/MV5BNzUxNzUzNzU2MV5BMl5BanBnXkFtZTcwNTgzNzU2NA@@._V1_SX300.jpg",7.3,120,,,"Rescue Dawn",,2006
"Bart the Bear, Youk the Bear, Tchéky Karyo, Jack Wallace","Nominated for 1 Oscar. Another 5 wins & 8 nominations.",,子熊故事,"France, USA",,,"Y:\Drama 剧情惊悚\The Bear 子熊故事 1988 冒险家庭 MiniSD.mkv","Adventure, Family, Drama",tt0095800,,"The Bear",,"An orphan bear cub hooks up with an adult male as they try to dodge human hunters.","https://m.media-amazon.com/images/M/MV5BNmQ5MTQ4YTktNmI5ZS00MGIxLTkxM2UtYzMwMmFiYWRhNWU1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg",7.7,96,,,"The Bear",,1988
"Erika Marozsán, Joachim Król, Ben Becker, Stefano Dionisi","7 wins & 5 nominations.",223827.0,布达佩斯之恋,"Germany, Hungary",,,"Y:\Drama 剧情惊悚\The Piano Player 布达佩斯之恋 1999 7.6 德国剧情爱情 SDHF.mkv","Romance, Drama",tt0155722,,"The Piano Player",,"Follows three men who are in love with a most beautiful waitress: An intellectual restaurant owner, a mysterious musician and an erratic businessman; taking place during the WWII.","https://m.media-amazon.com/images/M/MV5BYjI5NjBjYWQtZWI4My00MGI0LTg3ZGEtY2I5NTc5MWRmYzZlXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_SX300.jpg",7.8,112,,,"The Piano Player",,1999
"Nicholas Hoult, Eleanor Tomlinson, Ewan McGregor, Stanley Tucci","1 win & 4 nominations.",6.517186E7,巨人捕手杰克,UK,,,"Y:\Action 动作战争\Jack The Giant Slayer 巨人捕手杰克 2013 6.6 冒险幻想 SDHF.mkv","Adventure, Fantasy",tt1351685,,"Jack The Giant Slayer",,"The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a princess, opens a gateway between the two worlds.","https://m.media-amazon.com/images/M/MV5BMjE1NDMxMjI0OV5BMl5BanBnXkFtZTcwMjQyMDExOQ@@._V1_SX300.jpg",6.2,114,,,"Jack the Giant Slayer",,2013
"Sterling Hayden, Coleen Gray, Vince Edwards, Jay C. Flippen",N/A,,杀手,USA,,,"Y:\Drama 剧情惊悚\The Killing 杀手 1956 8.1 犯罪剧情 MiniSD.mkv","Crime, Drama, Film-Noir, Thriller",tt0049406,,"The Killing",,"Crook Johnny Clay assembles a five man team to plan and execute a daring race-track robbery.","https://m.media-amazon.com/images/M/MV5BMDE5ZjAwY2YtOWM5Yi00ZWNlLWE5ODQtYjA4NzA1NGFkZDU5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg",8.0,84,,,"The Killing",,1956
"Bourvil, Louis de Funès, Claudio Brook, Andréa Parisy","2 wins.",,虎口脱险,"France, UK",,,"Y:\Comedy 喜剧爱情\La Grande Vadrouille 虎口脱险 1966 7.9 喜剧战争 miniSD cn.mkv","Adventure, Comedy, War",tt0060474,,"La Grande Vadrouille",,"Several ordinary Frenchmen, helping British pilots avoid Nazi captivity, go on epic voyage through the occupied country to the Swiss border.","https://m.media-amazon.com/images/M/MV5BYTU2Mzk3NWItZmU5Yi00ZjRjLWEyNGQtN2ZiZDVkNGNjMjRiXkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_SX300.jpg",8.0,132,,,"La Grande Vadrouille",,1966
"Ivana Baquero, Sergi López, Maribel Verdú, Doug Jones","Won 3 Oscars. Another 103 wins & 110 nominations.",3.75E7,潘神的迷宫,"Mexico, Spain",,,"Y:\Drama 剧情惊悚\Pan's Labyrinth 潘神的迷宫 2006 8.4 剧情神秘 720p.mkv","Drama, Fantasy, War",tt0457430,,"Pan's Labyrinth",,"In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.","https://m.media-amazon.com/images/M/MV5BMTU3ODg2NjQ5NF5BMl5BanBnXkFtZTcwMDEwODgzMQ@@._V1_SX300.jpg",8.2,118,,,"Pan's Labyrinth",,2006
"Peter Capaldi, Harry Hadden-Paton, Samantha Harrington, Gina McKee","Nominated for 1 Oscar. Another 16 wins & 42 nominations.",2251324.0,灵通人士,UK,,,"Y:\Comedy 喜剧爱情\In the Loop 灵通人士 2009 7.6 喜剧 720p.mkv",Comedy,tt1226774,,"In the Loop",,"A political satire about a group of skeptical American and British operatives attempting to prevent a war between two countries.","https://m.media-amazon.com/images/M/MV5BMTU2NzQxNzA1OF5BMl5BanBnXkFtZTcwNzQ0NDk0Mg@@._V1_SX300.jpg",7.4,106,,,"In the Loop",,2009
"Peter Weller, Nancy Allen, Dan O'Herlihy, Ronny Cox","Nominated for 2 Oscars. Another 11 wins & 10 nominations.",,机械战警,USA,,,"Y:\Action 动作战争\RoboCop 机械战警 1987 7.6 动作科幻 SDHFx265.mkv","Action, Crime, Sci-Fi, Thriller",tt0093870,,RoboCop,,"In a dystopic and crime-ridden Detroit, a terminally wounded cop returns to the force as a powerful cyborg haunted by submerged memories.","https://m.media-amazon.com/images/M/MV5BZWVlYzU2ZjQtZmNkMi00OTc3LTkwZmYtZDVjNmY4OWFmZGJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg",7.5,102,,,RoboCop,,1987
"John Travolta, Michelle Pfeiffer, Christopher Walken, Amanda Bynes","Nominated for 3 Golden Globes. Another 21 wins & 41 nominations.",1.18823088E8,发胶,"USA, UK, Canada",,,"Y:\Comedy 喜剧爱情\Hairspray 发胶 2007 7.3 喜剧音乐 720p.mkv","Comedy, Drama, Musical, Romance",tt0427327,,Hairspray,,"Pleasantly plump teenager Tracy Turnblad teaches 1962 Baltimore a thing or two about integration after landing a spot on a local TV dance show.","https://m.media-amazon.com/images/M/MV5BZmFhMzFkZTMtNmUxNS00OWQ1LTlhNjMtYzhmNTU4NmUzZDQwXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg",6.6,117,,,Hairspray,,2007
"Paul Walker, Tyrese Gibson, Eva Mendes, Cole Hauser","4 wins & 13 nominations.",1.27083768E8,速度与激情2,"USA, Germany",,,"Y:\Action 动作战争\Fast 2 Furious 速度与激情2 2003 5.1 动作犯罪 SDHFx265.mkv","Action, Crime, Thriller",tt0322259,,"Fast 2 Furious",,"Former cop Brian O'Conner is called upon to bust a dangerous criminal and he recruits the help of a former childhood friend and street racer who has a chance to redeem himself.","https://m.media-amazon.com/images/M/MV5BMzExYjcyYWMtY2JkOC00NDUwLTg2OTgtMDI3MGY2OWQzMDE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg",5.9,107,,,"2 Fast 2 Furious",,2003
"Bill Hader, Anna Faris, James Caan, Andy Samberg","Nominated for 1 Golden Globe. Another 1 win & 13 nominations.",1.24870272E8,天降美食,USA,,,"Y:\Animation 动画家庭\Cloudy With A Chance Of Meatballs 天降美食 2009 7.2 动画 SDHF1080.mkv","Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi",tt0844471,,"Cloudy With A Chance Of Meatballs",,"A local scientist is often regarded as a failure until he invents a machine that can make food fall from the sky. But little does he know, that things are about to take a turn for the worst.","https://m.media-amazon.com/images/M/MV5BMTg0MjAwNDI5MV5BMl5BanBnXkFtZTcwODkyMzg2Mg@@._V1_SX300.jpg",6.9,90,,,"Cloudy with a Chance of Meatballs",,2009
"Kristen Bell, Josh Duhamel, Anjelica Huston, Danny DeVito","3 nominations.",3.2578916E7,许愿池艳遇,USA,,,"Y:\Comedy 喜剧爱情\When in Rome 许愿池艳遇 2010 5.1m7.1 喜剧爱情 HalfCD2.mkv","Comedy, Romance",tt1185416,,"When in Rome",,"Beth is a young, ambitious New Yorker who is completely unlucky in love. However, on a whirlwind trip to Rome, she impulsively steals some coins from a reputed fountain of love, and is then aggressively pursued by a band of suitors.","https://m.media-amazon.com/images/M/MV5BMTM0OTQ3MjgzN15BMl5BanBnXkFtZTcwMjMyNzg3Mg@@._V1_SX300.jpg",5.6,91,,,"When in Rome",,2010
"Peter Berg, Kevin Dillon, Arye Gross, Ethan Hawke","1 nomination.",,战火赤子心,USA,,,"Y:\Action 动作战争\A Midnight Clear  战火赤子心 1992 7.3 剧情战争 SDHF.mkv","Drama, War",tt0102443,,"A Midnight Clear",,"This WW2 psychological drama plays out at Christmas. US GIs hold an isolated cabin in the Ardennes against a handful of Germans cut off from their main force. Combat-weary and short of rations, both sides are determined to survive.","https://m.media-amazon.com/images/M/MV5BN2E5ZDk2OTMtMWVmMC00OThkLWJmZmYtZjE3ODcyYjgxNzQyXkEyXkFqcGdeQXVyNzMzMjU5NDY@._V1_SX300.jpg",7.1,108,,,"A Midnight Clear",,1992
"Sean Connery, Nicolas Cage, Ed Harris, John Spencer","Nominated for 1 Oscar. Another 9 wins & 8 nominations.",,勇闯夺命岛,USA,,,"Y:\Action 动作战争\The Rock 勇闯夺命岛 1996 7.2 动作 miniHD.mkv","Action, Adventure, Thriller",tt0117500,,"The Rock",,"A mild-mannered chemist and an ex-con must lead the counterstrike when a rogue group of military men, led by a renegade general, threaten a nerve gas attack from Alcatraz against San Francisco.","https://m.media-amazon.com/images/M/MV5BZDJjOTE0N2EtMmRlZS00NzU0LWE0ZWQtM2Q3MWMxNjcwZjBhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg",7.4,136,,,"The Rock",,1996
